id,statecode,state,county,zipcode,city,latitude,longitude,pop,region
52409,WI,WI,FOND DU LAC,53946,MARKESAN,43.7,-88.98,3738,
52410,WI,WI,GREEN LAKE,53946,MARKESAN,43.7,-88.98,3738,
52411,WI,WI,MARQUETTE,53946,MARKESAN,43.7,-88.98,3738,
52412,WI,WI,GREEN LAKE,53947,MARQUETTE,43.74,-89.13,0,
52413,WI,WI,JUNEAU,53948,MAUSTON,43.8,-90.08,6725,
52414,WI,WI,JUNEAU,53950,NEW LISBON,43.87,-90.16,3606,
52415,WI,WI,GREEN LAKE,53949,MONTELLO,43.79,-89.33,4925,
52416,WI,WI,MARQUETTE,53949,MONTELLO,43.79,-89.33,4925,
52417,WI,WI,SAUK,53951,NORTH FREEDOM,43.45,-89.86,2188,
52418,WI,WI,COLUMBIA,53954,PARDEEVILLE,43.53,-89.3,6107,
52419,WI,WI,MARQUETTE,53954,PARDEEVILLE,43.53,-89.3,6107,
52420,WI,WI,ADAMS,53952,OXFORD,43.78,-89.56,2726,
52421,WI,WI,MARQUETTE,53952,OXFORD,43.78,-89.56,2726,
52422,WI,WI,COLUMBIA,53955,POYNETTE,43.39,-89.4,5207,
52423,WI,WI,MARQUETTE,53953,PACKWAUKEE,43.78,-89.39,0,
52424,WI,WI,SAUK,53959,REEDSBURG,43.53,-89.99,11632,
52425,WI,WI,SAUK,53958,REEDSBURG,43.54,-89.98,0,
52426,WI,WI,COLUMBIA,53957,RANDOLPH,43.53,-89,0,
52427,WI,WI,COLUMBIA,53956,RANDOLPH,43.53,-89,2862,
52428,WI,WI,DODGE,53956,RANDOLPH,43.53,-89,2862,
52429,WI,WI,GREEN LAKE,53956,RANDOLPH,43.53,-89,2862,
52430,WI,WI,DODGE,53963,WAUPUN,43.63,-88.73,9485,
52431,WI,WI,SAUK,53961,ROCK SPRINGS,43.47,-89.91,716,
52432,WI,WI,FOND DU LAC,53963,WAUPUN,43.63,-88.73,9485,
52433,WI,WI,GREEN LAKE,53963,WAUPUN,43.63,-88.73,9485,
52434,WI,WI,JUNEAU,53962,UNION CENTER,43.68,-90.26,0,
52435,WI,WI,COLUMBIA,53960,RIO,43.45,-89.23,2876,
52436,WI,WI,DANE,53960,RIO,43.45,-89.23,2876,
52437,WI,WI,ADAMS,53964,WESTFIELD,43.88,-89.49,2955,
52438,WI,WI,MARQUETTE,53964,WESTFIELD,43.88,-89.49,2955,
52439,WI,WI,WAUSHARA,53964,WESTFIELD,43.88,-89.49,2955,
52440,WI,WI,JUNEAU,53968,WONEWOC,43.65,-90.22,1895,
52441,WI,WI,RICHLAND,53968,WONEWOC,43.65,-90.22,1895,
52442,WI,WI,SAUK,53968,WONEWOC,43.65,-90.22,1895,
52443,WI,WI,VERNON,53968,WONEWOC,43.65,-90.22,1895,
52444,WI,WI,ADAMS,53965,WISCONSIN DELLS,43.62,-89.77,9371,
52445,WI,WI,COLUMBIA,53965,WISCONSIN DELLS,43.62,-89.77,9371,
52446,WI,WI,JUNEAU,53965,WISCONSIN DELLS,43.62,-89.77,9371,
52447,WI,WI,SAUK,53965,WISCONSIN DELLS,43.62,-89.77,9371,
52448,WI,WI,COLUMBIA,53969,WYOCENA,43.49,-89.31,0,
52449,WI,WI,SAINT CROIX,54002,BALDWIN,44.96,-92.37,5276,
52450,WI,WI,PIERCE,54003,BELDENVILLE,44.77,-92.43,902,
52451,WI,WI,BARRON,54004,CLAYTON,45.32,-92.17,1909,
52452,WI,WI,POLK,54004,CLAYTON,45.32,-92.17,1909,
52453,WI,WI,POLK,54001,AMERY,45.3,-92.36,6953,
52454,WI,WI,POLK,54006,CUSHING,45.56,-92.64,695,
52455,WI,WI,BARRON,54005,CLEAR LAKE,45.25,-92.26,2671,
52456,WI,WI,DUNN,54005,CLEAR LAKE,45.25,-92.26,2671,
52457,WI,WI,POLK,54005,CLEAR LAKE,45.25,-92.26,2671,
52458,WI,WI,SAINT CROIX,54005,CLEAR LAKE,45.25,-92.26,2671,
52459,WI,WI,POLK,54009,DRESSER,45.36,-92.63,2097,
52460,WI,WI,POLK,54007,DEER PARK,45.18,-92.38,1095,
52461,WI,WI,SAINT CROIX,54007,DEER PARK,45.18,-92.38,1095,
52462,WI,WI,PIERCE,54011,ELLSWORTH,44.73,-92.47,5757,
52463,WI,WI,PIERCE,54010,EAST ELLSWORTH,44.72,-92.42,0,
52464,WI,WI,SAINT CROIX,54013,GLENWOOD CITY,45.05,-92.17,2984,
52465,WI,WI,PIERCE,54014,HAGER CITY,44.64,-92.56,2071,
52466,WI,WI,SAINT CROIX,54016,HUDSON,44.97,-92.73,26369,
52467,WI,WI,SAINT CROIX,54015,HAMMOND,44.97,-92.43,2937,
52468,WI,WI,POLK,54017,NEW RICHMOND,45.12,-92.53,14245,
52469,WI,WI,POLK,54020,OSCEOLA,45.31,-92.69,6332,
52470,WI,WI,SAINT CROIX,54017,NEW RICHMOND,45.12,-92.53,14245,
52471,WI,WI,SAINT CROIX,54020,OSCEOLA,45.31,-92.69,6332,
52472,WI,WI,PIERCE,54022,RIVER FALLS,44.85,-92.62,15377,
52473,WI,WI,PIERCE,54021,PRESCOTT,44.75,-92.79,5542,
52474,WI,WI,SAINT CROIX,54022,RIVER FALLS,44.85,-92.62,15377,
52475,WI,WI,POLK,54024,SAINT CROIX FALLS,45.4,-92.63,4275,
52476,WI,WI,SAINT CROIX,54023,ROBERTS,44.98,-92.55,3441,
52477,WI,WI,POLK,54026,STAR PRAIRIE,45.19,-92.53,1618,
52478,WI,WI,SAINT CROIX,54026,STAR PRAIRIE,45.19,-92.53,1618,
52479,WI,WI,SAINT CROIX,54025,SOMERSET,45.12,-92.67,5883,
52480,WI,WI,SAINT CROIX,54028,WOODVILLE,44.95,-92.28,2151,
52481,WI,WI,SAINT CROIX,54027,WILSON,44.95,-92.17,890,
52482,WI,WI,SAINT CROIX,54082,HOULTON,45.07,-92.75,1355,
52483,WI,WI,OCONTO,54101,ABRAMS,44.78,-88.06,2449,
52484,WI,WI,MARINETTE,54102,AMBERG,45.5,-88,732,
52485,WI,WI,FLORENCE,54103,ARMSTRONG CREEK,45.65,-88.44,0,
52486,WI,WI,FOREST,54103,ARMSTRONG CREEK,45.65,-88.44,0,
52487,WI,WI,MARINETTE,54103,ARMSTRONG CREEK,45.65,-88.44,0,
52488,WI,WI,FOREST,54104,ATHELSTANE,45.43,-88.09,842,
52489,WI,WI,MARINETTE,54104,ATHELSTANE,45.43,-88.09,842,
52490,WI,WI,OCONTO,54104,ATHELSTANE,45.43,-88.09,842,
52491,WI,WI,BROWN,54110,BRILLION,44.17,-88.06,4721,
52492,WI,WI,CALUMET,54110,BRILLION,44.17,-88.06,4721,
52493,WI,WI,MANITOWOC,54110,BRILLION,44.17,-88.06,4721,
52494,WI,WI,OUTAGAMIE,54107,BONDUEL,44.74,-88.44,3343,
52495,WI,WI,SHAWANO,54107,BONDUEL,44.74,-88.44,3343,
52496,WI,WI,OUTAGAMIE,54106,BLACK CREEK,44.47,-88.45,4118,
52497,WI,WI,SHAWANO,54106,BLACK CREEK,44.47,-88.45,4118,
52498,WI,WI,OCONTO,54111,CECIL,44.81,-88.44,1887,
52499,WI,WI,SHAWANO,54111,CECIL,44.81,-88.44,1887,
52500,WI,WI,OUTAGAMIE,54113,COMBINED LOCKS,44.26,-88.31,2991,
52501,WI,WI,MARINETTE,54114,CRIVITZ,45.23,-88,4436,
52502,WI,WI,OCONTO,54114,CRIVITZ,45.23,-88,4436,
52503,WI,WI,MARINETTE,54112,COLEMAN,45.07,-88.03,1897,
52504,WI,WI,OCONTO,54112,COLEMAN,45.07,-88.03,1897,
52505,WI,WI,BROWN,54115,DE PERE,44.43,-88.07,34736,
52506,WI,WI,CALUMET,54115,DE PERE,44.43,-88.07,34736,
52507,WI,WI,OUTAGAMIE,54115,DE PERE,44.43,-88.07,34736,
52508,WI,WI,MARINETTE,54119,DUNBAR,45.65,-88.18,521,
52509,WI,WI,FLORENCE,54120,FENCE,45.75,-88.43,0,
52510,WI,WI,FLORENCE,54121,FLORENCE,45.93,-88.25,2644,
52511,WI,WI,MARINETTE,54120,FENCE,45.75,-88.43,0,
52512,WI,WI,CALUMET,54123,FOREST JUNCTION,44.21,-88.15,0,
52513,WI,WI,BROWN,54126,GREENLEAF,44.31,-88.09,3462,
52514,WI,WI,MANITOWOC,54126,GREENLEAF,44.31,-88.09,3462,
52515,WI,WI,MENOMINEE,54124,GILLETT,44.88,-88.3,3266,
52516,WI,WI,FOREST,54125,GOODMAN,45.63,-88.34,440,
52517,WI,WI,MARINETTE,54125,GOODMAN,45.63,-88.34,440,
52518,WI,WI,OCONTO,54124,GILLETT,44.88,-88.3,3266,
52519,WI,WI,SHAWANO,54124,GILLETT,44.88,-88.3,3266,
52520,WI,WI,SHAWANO,54127,GREEN VALLEY,44.79,-88.26,0,
52521,WI,WI,BROWN,54130,KAUKAUNA,44.27,-88.26,21782,
52522,WI,WI,SHAWANO,54128,GRESHAM,44.84,-88.78,1375,
52523,WI,WI,CALUMET,54130,KAUKAUNA,44.27,-88.26,21782,
52524,WI,WI,OUTAGAMIE,54130,KAUKAUNA,44.27,-88.26,21782,
52525,WI,WI,CALUMET,54129,HILBERT,44.14,-88.15,3165,
52526,WI,WI,OUTAGAMIE,54131,FREEDOM,44.38,-88.28,0,
52527,WI,WI,OCONTO,54137,KRAKOW,44.75,-88.25,975,
52528,WI,WI,SHAWANO,54137,KRAKOW,44.75,-88.25,975,
52529,WI,WI,MENOMINEE,54135,KESHENA,44.88,-88.63,2191,
52530,WI,WI,OUTAGAMIE,54136,KIMBERLY,44.27,-88.34,5634,
52531,WI,WI,OCONTO,54138,LAKEWOOD,45.29,-88.51,866,
52532,WI,WI,MARINETTE,54139,LENA,44.95,-88.05,2846,
52533,WI,WI,OCONTO,54139,LENA,44.95,-88.05,2846,
52534,WI,WI,OCONTO,54141,LITTLE SUAMICO,44.71,-88.01,2333,
52535,WI,WI,OUTAGAMIE,54140,LITTLE CHUTE,44.28,-88.31,7526,
52536,WI,WI,MARINETTE,54143,MARINETTE,45.08,-87.62,12920,
52537,WI,WI,MENOMINEE,54150,NEOPIT,44.98,-88.82,607,
52538,WI,WI,FLORENCE,54151,NIAGARA,45.78,-88,3100,
52539,WI,WI,OCONTO,54149,MOUNTAIN,45.18,-88.48,1029,
52540,WI,WI,MARINETTE,54151,NIAGARA,45.78,-88,3100,
52541,WI,WI,OUTAGAMIE,54152,NICHOLS,44.56,-88.46,0,
52542,WI,WI,OCONTO,54154,OCONTO FALLS,44.87,-88.14,4707,
52543,WI,WI,SHAWANO,54154,OCONTO FALLS,44.87,-88.14,4707,
52544,WI,WI,MARINETTE,54153,OCONTO,44.89,-87.86,5974,
52545,WI,WI,OCONTO,54153,OCONTO,44.89,-87.86,5974,
52546,WI,WI,BROWN,54155,ONEIDA,44.49,-88.21,4667,
52547,WI,WI,OUTAGAMIE,54155,ONEIDA,44.49,-88.21,4667,
52548,WI,WI,MARINETTE,54156,PEMBINE,45.63,-88,1283,
52549,WI,WI,MARINETTE,54157,PESHTIGO,45.05,-87.74,4866,
52550,WI,WI,OCONTO,54157,PESHTIGO,45.05,-87.74,4866,
52551,WI,WI,MARINETTE,54159,PORTERFIELD,45.15,-87.8,1257,
52552,WI,WI,CALUMET,54160,POTTER,44.11,-88.09,0,
52553,WI,WI,MARINETTE,54161,POUND,45.09,-88.03,2380,
52554,WI,WI,OCONTO,54161,POUND,45.09,-88.03,2380,
52555,WI,WI,BROWN,54165,SEYMOUR,44.51,-88.32,6903,
52556,WI,WI,OUTAGAMIE,54165,SEYMOUR,44.51,-88.32,6903,
52557,WI,WI,SHAWANO,54165,SEYMOUR,44.51,-88.32,6903,
52558,WI,WI,CALUMET,54169,SHERWOOD,44.17,-88.27,2488,
52559,WI,WI,BROWN,54162,PULASKI,44.66,-88.23,7731,
52560,WI,WI,OCONTO,54162,PULASKI,44.66,-88.23,7731,
52561,WI,WI,SHAWANO,54162,PULASKI,44.66,-88.23,7731,
52562,WI,WI,MENOMINEE,54166,SHAWANO,44.77,-88.58,13751,
52563,WI,WI,SHAWANO,54166,SHAWANO,44.77,-88.58,13751,
52564,WI,WI,BROWN,54173,SUAMICO,44.63,-88.05,3685,
52565,WI,WI,OCONTO,54171,SOBIESKI,44.71,-88.06,3037,
52566,WI,WI,MENOMINEE,54174,SURING,45,-88.37,2530,
52567,WI,WI,OCONTO,54174,SURING,45,-88.37,2530,
52568,WI,WI,OUTAGAMIE,54170,SHIOCTON,44.44,-88.57,3364,
52569,WI,WI,SHAWANO,54170,SHIOCTON,44.44,-88.57,3364,
52570,WI,WI,WAUPACA,54170,SHIOCTON,44.44,-88.57,3364,
52571,WI,WI,BROWN,54180,WRIGHTSTOWN,44.32,-88.17,2409,
52572,WI,WI,OUTAGAMIE,54180,WRIGHTSTOWN,44.32,-88.17,2409,
52573,WI,WI,LANGLADE,54175,TOWNSEND,45.33,-88.58,953,
52574,WI,WI,OCONTO,54175,TOWNSEND,45.33,-88.58,953,
52575,WI,WI,MARINETTE,54177,WAUSAUKEE,45.37,-87.95,2508,
52576,WI,WI,SHAWANO,54182,ZACHOW,44.73,-88.34,0,
52577,WI,WI,DOOR,54201,ALGOMA,44.6,-87.44,4577,
52578,WI,WI,KEWAUNEE,54201,ALGOMA,44.6,-87.44,4577,
52579,WI,WI,DOOR,54204,BRUSSELS,44.73,-87.63,1689,
52580,WI,WI,DOOR,54202,BAILEYS HARBOR,45.06,-87.12,1232,
52581,WI,WI,DOOR,54205,CASCO,44.55,-87.61,1910,
52582,WI,WI,KEWAUNEE,54205,CASCO,44.55,-87.61,1910,
52583,WI,WI,BROWN,54208,DENMARK,44.34,-87.82,5462,
52584,WI,WI,KEWAUNEE,54208,DENMARK,44.34,-87.82,5462,
52585,WI,WI,MANITOWOC,54208,DENMARK,44.34,-87.82,5462,
52586,WI,WI,MANITOWOC,54207,COLLINS,44.08,-87.98,0,
52587,WI,WI,DOOR,54209,EGG HARBOR,45.04,-87.29,1270,
52588,WI,WI,DOOR,54210,ELLISON BAY,45.25,-87.06,876,
52589,WI,WI,DOOR,54213,FORESTVILLE,44.69,-87.47,1230,
52590,WI,WI,KEWAUNEE,54213,FORESTVILLE,44.69,-87.47,1230,
52591,WI,WI,DOOR,54211,EPHRAIM,45.15,-87.16,0,
52592,WI,WI,DOOR,54212,FISH CREEK,45.13,-87.23,1020,
52593,WI,WI,MANITOWOC,54214,FRANCIS CREEK,44.2,-87.72,446,
52594,WI,WI,MANITOWOC,54215,KELLNERSVILLE,44.22,-87.8,0,
52595,WI,WI,BROWN,54217,LUXEMBURG,44.54,-87.7,6559,
52596,WI,WI,DOOR,54217,LUXEMBURG,44.54,-87.7,6559,
52597,WI,WI,KEWAUNEE,54217,LUXEMBURG,44.54,-87.7,6559,
52598,WI,WI,KEWAUNEE,54216,KEWAUNEE,44.46,-87.51,5308,
52599,WI,WI,MANITOWOC,54216,KEWAUNEE,44.46,-87.51,5308,
52600,WI,WI,MANITOWOC,54220,MANITOWOC,44.09,-87.67,33528,
52601,WI,WI,MANITOWOC,54221,MANITOWOC,44.09,-87.67,428,
52602,WI,WI,BROWN,54227,MARIBEL,44.27,-87.8,1519,
52603,WI,WI,MANITOWOC,54227,MARIBEL,44.27,-87.8,1519,
52604,WI,WI,MANITOWOC,54228,MISHICOT,44.23,-87.64,2500,
52605,WI,WI,DOOR,54226,MAPLEWOOD,44.75,-87.48,0,
52606,WI,WI,DOOR,54234,SISTER BAY,45.18,-87.12,1671,
52607,WI,WI,BROWN,54230,REEDSVILLE,44.15,-87.95,4030,
52608,WI,WI,MANITOWOC,54230,REEDSVILLE,44.15,-87.95,4030,
52609,WI,WI,BROWN,54229,NEW FRANKEN,44.53,-87.83,3837,
52610,WI,WI,MANITOWOC,54232,SAINT NAZIANZ,44,-87.92,573,
52611,WI,WI,KEWAUNEE,54241,TWO RIVERS,44.2,-87.59,12935,
52612,WI,WI,MANITOWOC,54241,TWO RIVERS,44.2,-87.59,12935,
52613,WI,WI,DOOR,54235,STURGEON BAY,44.83,-87.37,15527,
52614,WI,WI,MANITOWOC,54240,TISCH MILLS,44.33,-87.61,0,
52615,WI,WI,MANITOWOC,54245,VALDERS,44.06,-87.88,2127,
52616,WI,WI,BROWN,54301,GREEN BAY,44.52,-87.98,18784,
52617,WI,WI,MANITOWOC,54247,WHITELAW,44.14,-87.82,2110,
52618,WI,WI,DOOR,54246,WASHINGTON ISLAND,45.37,-86.9,685,
52619,WI,WI,BROWN,54302,GREEN BAY,44.52,-87.98,24078,
52620,WI,WI,BROWN,54303,GREEN BAY,44.52,-87.98,20472,
52621,WI,WI,BROWN,54304,GREEN BAY,44.52,-87.98,23746,
52622,WI,WI,BROWN,54306,GREEN BAY,44.52,-87.98,0,
52623,WI,WI,BROWN,54305,GREEN BAY,44.52,-87.98,513,
52624,WI,WI,BROWN,54308,GREEN BAY,44.52,-87.98,0,
52625,WI,WI,BROWN,54307,GREEN BAY,44.52,-87.98,642,
52626,WI,WI,BROWN,54313,GREEN BAY,44.52,-87.98,33490,
52627,WI,WI,OUTAGAMIE,54313,GREEN BAY,44.52,-87.98,33490,
52628,WI,WI,BROWN,54311,GREEN BAY,44.52,-87.98,27745,
52629,WI,WI,MARATHON,54401,WAUSAU,44.96,-89.64,26343,
52630,WI,WI,BROWN,54344,GREEN BAY,44.52,-87.98,0,
52631,WI,WI,MARATHON,54402,WAUSAU,44.96,-89.64,392,
52632,WI,WI,BROWN,54324,GREEN BAY,44.52,-87.98,0,
52633,WI,WI,WOOD,54404,MARSHFIELD,44.66,-90.17,0,
52634,WI,WI,MARATHON,54403,WAUSAU,44.96,-89.64,19785,
52635,WI,WI,CLARK,54405,ABBOTSFORD,44.94,-90.31,2501,
52636,WI,WI,MARATHON,54405,ABBOTSFORD,44.94,-90.31,2501,
52637,WI,WI,PORTAGE,54406,AMHERST,44.44,-89.28,3079,
52638,WI,WI,PORTAGE,54407,AMHERST JUNCTION,44.46,-89.31,1371,
52639,WI,WI,LANGLADE,54408,ANIWA,45.01,-89.2,979,
52640,WI,WI,MARATHON,54408,ANIWA,45.01,-89.2,979,
52641,WI,WI,SHAWANO,54408,ANIWA,45.01,-89.2,979,
52642,WI,WI,LANGLADE,54409,ANTIGO,45.14,-89.15,11005,
52643,WI,WI,MARATHON,54409,ANTIGO,45.14,-89.15,11005,
52644,WI,WI,SHAWANO,54409,ANTIGO,45.14,-89.15,11005,
52645,WI,WI,WOOD,54410,ARPIN,44.54,-90.03,1858,
52646,WI,WI,LINCOLN,54411,ATHENS,45.03,-90.07,4417,
52647,WI,WI,MARATHON,54412,AUBURNDALE,44.62,-90.01,1887,
52648,WI,WI,WOOD,54412,AUBURNDALE,44.62,-90.01,1887,
52649,WI,WI,MARATHON,54411,ATHENS,45.03,-90.07,4417,
52650,WI,WI,TAYLOR,54411,ATHENS,45.03,-90.07,4417,
52651,WI,WI,LANGLADE,54414,BIRNAMWOOD,44.93,-89.2,2839,
52652,WI,WI,MARATHON,54414,BIRNAMWOOD,44.93,-89.2,2839,
52653,WI,WI,SHAWANO,54414,BIRNAMWOOD,44.93,-89.2,2839,
52654,WI,WI,WOOD,54413,BABCOCK,44.29,-90.13,0,
52655,WI,WI,SHAWANO,54416,BOWLER,44.86,-88.98,1253,
52656,WI,WI,WOOD,54415,BLENKER,44.61,-89.91,0,
52657,WI,WI,LANGLADE,54418,BRYANT,45.2,-89.01,1052,
52658,WI,WI,MARATHON,54417,BROKAW,45.02,-89.65,0,
52659,WI,WI,CLARK,54421,COLBY,44.9,-90.31,2733,
52660,WI,WI,MARATHON,54421,COLBY,44.9,-90.31,2733,
52661,WI,WI,MARATHON,54423,CUSTER,44.5,-89.41,2092,
52662,WI,WI,PORTAGE,54423,CUSTER,44.5,-89.41,2092,
52663,WI,WI,CLARK,54420,CHILI,44.63,-90.35,1126,
52664,WI,WI,WOOD,54420,CHILI,44.63,-90.35,1126,
52665,WI,WI,CLARK,54422,CURTISS,44.95,-90.43,866,
52666,WI,WI,TAYLOR,54422,CURTISS,44.95,-90.43,866,
52667,WI,WI,LANGLADE,54424,DEERBROOK,45.23,-89.16,1494,
52668,WI,WI,MARATHON,54426,EDGAR,44.92,-89.96,3829,
52669,WI,WI,CLARK,54425,DORCHESTER,45,-90.33,1594,
52670,WI,WI,MARATHON,54425,DORCHESTER,45,-90.33,1594,
52671,WI,WI,TAYLOR,54425,DORCHESTER,45,-90.33,1594,
52672,WI,WI,MARATHON,54427,ELAND,44.86,-89.21,964,
52673,WI,WI,SHAWANO,54427,ELAND,44.86,-89.21,964,
52674,WI,WI,LANGLADE,54428,ELCHO,45.43,-89.18,920,
52675,WI,WI,ONEIDA,54428,ELCHO,45.43,-89.18,920,
52676,WI,WI,MARATHON,54429,ELDERON,44.78,-89.25,0,
52677,WI,WI,LANGLADE,54430,ELTON,45.15,-88.84,0,
52678,WI,WI,MARATHON,54432,GALLOWAY,44.71,-89.26,0,
52679,WI,WI,CHIPPEWA,54433,GILMAN,45.16,-90.8,1412,
52680,WI,WI,TAYLOR,54433,GILMAN,45.16,-90.8,1412,
52681,WI,WI,TAYLOR,54434,JUMP RIVER,45.35,-90.8,0,
52682,WI,WI,LANGLADE,54435,GLEASON,45.3,-89.5,1848,
52683,WI,WI,LINCOLN,54435,GLEASON,45.3,-89.5,1848,
52684,WI,WI,ONEIDA,54435,GLEASON,45.3,-89.5,1848,
52685,WI,WI,CLARK,54436,GRANTON,44.58,-90.46,1566,
52686,WI,WI,CLARK,54437,GREENWOOD,44.77,-90.6,2255,
52687,WI,WI,TAYLOR,54439,HANNIBAL,45.24,-90.78,0,
52688,WI,WI,MARATHON,54440,HATLEY,44.88,-89.33,2619,
52689,WI,WI,WOOD,54441,HEWITT,44.64,-90.1,767,
52690,WI,WI,LINCOLN,54442,IRMA,45.34,-89.66,986,
52691,WI,WI,CLARK,54446,LOYAL,44.73,-90.49,2343,
52692,WI,WI,CLARK,54447,LUBLIN,45.07,-90.72,446,
52693,WI,WI,TAYLOR,54447,LUBLIN,45.07,-90.72,446,
52694,WI,WI,MARATHON,54443,JUNCTION CITY,44.59,-89.76,1910,
52695,WI,WI,PORTAGE,54443,JUNCTION CITY,44.59,-89.76,1910,
52696,WI,WI,WOOD,54443,JUNCTION CITY,44.59,-89.76,1910,
52697,WI,WI,MARATHON,54448,MARATHON,44.98,-89.89,3892,
52698,WI,WI,SHAWANO,54450,MATTOON,45,-89.04,0,
52699,WI,WI,MARATHON,54451,MEDFORD,45.13,-90.34,9722,
52700,WI,WI,TAYLOR,54451,MEDFORD,45.13,-90.34,9722,
52701,WI,WI,CLARK,54449,MARSHFIELD,44.66,-90.17,22768,
52702,WI,WI,MARATHON,54449,MARSHFIELD,44.66,-90.17,22768,
52703,WI,WI,WOOD,54449,MARSHFIELD,44.66,-90.17,22768,
52704,WI,WI,LANGLADE,54452,MERRILL,45.18,-89.7,16733,
52705,WI,WI,LINCOLN,54452,MERRILL,45.18,-89.7,16733,
52706,WI,WI,MARATHON,54452,MERRILL,45.18,-89.7,16733,
52707,WI,WI,MARATHON,54454,MILLADORE,44.6,-89.85,1011,
52708,WI,WI,CLARK,54456,NEILLSVILLE,44.56,-90.59,5071,
52709,WI,WI,MARATHON,54455,MOSINEE,44.78,-89.68,15768,
52710,WI,WI,PORTAGE,54454,MILLADORE,44.6,-89.85,1011,
52711,WI,WI,WOOD,54454,MILLADORE,44.6,-89.85,1011,
52712,WI,WI,PORTAGE,54455,MOSINEE,44.78,-89.68,15768,
52713,WI,WI,ADAMS,54457,NEKOOSA,44.31,-89.9,7567,
52714,WI,WI,JUNEAU,54457,NEKOOSA,44.31,-89.9,7567,
52715,WI,WI,WOOD,54457,NEKOOSA,44.31,-89.9,7567,
52716,WI,WI,CLARK,54460,OWEN,44.94,-90.56,1949,
52717,WI,WI,TAYLOR,54460,OWEN,44.94,-90.56,1949,
52718,WI,WI,LINCOLN,54459,OGEMA,45.44,-90.29,955,
52719,WI,WI,PRICE,54459,OGEMA,45.44,-90.29,955,
52720,WI,WI,TAYLOR,54459,OGEMA,45.44,-90.29,955,
52721,WI,WI,PORTAGE,54458,NELSONVILLE,44.49,-89.31,0,
52722,WI,WI,LANGLADE,54462,PEARSON,45.36,-89.01,0,
52723,WI,WI,LANGLADE,54464,PHLOX,45.04,-89.01,0,
52724,WI,WI,LANGLADE,54463,PELICAN LAKE,45.5,-89.11,649,
52725,WI,WI,ONEIDA,54463,PELICAN LAKE,45.5,-89.11,649,
52726,WI,WI,FOREST,54465,PICKEREL,45.36,-88.91,561,
52727,WI,WI,LANGLADE,54465,PICKEREL,45.36,-88.91,561,
52728,WI,WI,CLARK,54466,PITTSVILLE,44.45,-90.13,2486,
52729,WI,WI,JACKSON,54466,PITTSVILLE,44.45,-90.13,2486,
52730,WI,WI,WOOD,54466,PITTSVILLE,44.45,-90.13,2486,
52731,WI,WI,WOOD,54469,PORT EDWARDS,44.34,-89.84,1517,
52732,WI,WI,LINCOLN,54470,RIB LAKE,45.31,-90.2,1579,
52733,WI,WI,PRICE,54470,RIB LAKE,45.31,-90.2,1579,
52734,WI,WI,TAYLOR,54470,RIB LAKE,45.31,-90.2,1579,
52735,WI,WI,PORTAGE,54467,PLOVER,44.46,-89.54,11702,
52736,WI,WI,MARATHON,54471,RINGLE,44.9,-89.41,1697,
52737,WI,WI,WOOD,54472,MARSHFIELD,44.66,-90.17,0,
52738,WI,WI,MARATHON,54473,ROSHOLT,44.63,-89.3,2240,
52739,WI,WI,PORTAGE,54473,ROSHOLT,44.63,-89.3,2240,
52740,WI,WI,MARATHON,54474,ROTHSCHILD,44.88,-89.62,3679,
52741,WI,WI,PORTAGE,54475,RUDOLPH,44.49,-89.8,1355,
52742,WI,WI,WOOD,54475,RUDOLPH,44.49,-89.8,1355,
52743,WI,WI,MARATHON,54476,SCHOFIELD,44.91,-89.61,15601,
52744,WI,WI,PORTAGE,54481,STEVENS POINT,44.54,-89.56,27473,
52745,WI,WI,CLARK,54479,SPENCER,44.75,-90.29,3422,
52746,WI,WI,MARATHON,54479,SPENCER,44.75,-90.29,3422,
52747,WI,WI,WOOD,54479,SPENCER,44.75,-90.29,3422,
52748,WI,WI,MARATHON,54480,STETSONVILLE,45.07,-90.31,1019,
52749,WI,WI,TAYLOR,54480,STETSONVILLE,45.07,-90.31,1019,
52750,WI,WI,LANGLADE,54485,SUMMIT LAKE,45.38,-89.19,0,
52751,WI,WI,SHAWANO,54486,TIGERTON,44.74,-89.06,1975,
52752,WI,WI,WAUPACA,54486,TIGERTON,44.74,-89.06,1975,
52753,WI,WI,PORTAGE,54482,STEVENS POINT,44.57,-89.54,435,
52754,WI,WI,MARATHON,54484,STRATFORD,44.8,-90.07,4254,
52755,WI,WI,WOOD,54489,VESPER,44.48,-89.96,1357,
52756,WI,WI,CLARK,54488,UNITY,44.85,-90.3,1073,
52757,WI,WI,MARATHON,54488,UNITY,44.85,-90.3,1073,
52758,WI,WI,PRICE,54490,WESTBORO,45.34,-90.3,759,
52759,WI,WI,TAYLOR,54490,WESTBORO,45.34,-90.3,759,
52760,WI,WI,LINCOLN,54487,TOMAHAWK,45.47,-89.72,8650,
52761,WI,WI,ONEIDA,54487,TOMAHAWK,45.47,-89.72,8650,
52762,WI,WI,PORTAGE,54492,STEVENS POINT,44.52,-89.56,0,
52763,WI,WI,CLARK,54493,WILLARD,44.72,-90.73,541,
52764,WI,WI,LANGLADE,54491,WHITE LAKE,45.16,-88.76,1375,
52765,WI,WI,OCONTO,54491,WHITE LAKE,45.16,-88.76,1375,
52766,WI,WI,ADAMS,54494,WISCONSIN RAPIDS,44.39,-89.83,23860,
